5000000, 20207.0, 1
5000000, 10766.0, 2
5000000, 10704.0, 2
5000000, 4761.0, 5
5000000, 4704.0, 5
5000000, 4595.0, 5
5000000, 1143.0, 50
5000000, 1158.0, 50
5000000, 1142.0, 50
5000000, 1131.0, 50
5000000, 1144.0, 50
5000000, 1164.0, 50
5000000, 1136.0, 50
5000000, 1143.0, 50
